id,ip,layer,mac,dpid
7_2_2,10.7.2.2,3,00:00:00:07:02:02,0000000000070202
7_2_3,10.7.2.3,3,00:00:00:07:02:03,0000000000070203
21_11_17,10.21.11.17,3,00:00:00:15:0b:11,0000000000150b11
7_2_8,10.7.2.8,3,00:00:00:07:02:08,0000000000070208
7_2_9,10.7.2.9,3,00:00:00:07:02:09,0000000000070209
19_12_10,10.19.12.10,3,00:00:00:13:0c:0a,0000000000130c0a
19_12_11,10.19.12.11,3,00:00:00:13:0c:0b,0000000000130c0b
19_12_12,10.19.12.12,3,00:00:00:13:0c:0c,0000000000130c0c
19_12_13,10.19.12.13,3,00:00:00:13:0c:0d,0000000000130c0d
19_12_14,10.19.12.14,3,00:00:00:13:0c:0e,0000000000130c0e
19_12_15,10.19.12.15,3,00:00:00:13:0c:0f,0000000000130c0f
19_12_16,10.19.12.16,3,00:00:00:13:0c:10,0000000000130c10
19_12_17,10.19.12.17,3,00:00:00:13:0c:11,0000000000130c11
26_1_17,10.26.1.17,3,00:00:00:1a:01:11,00000000001a0111
26_1_16,10.26.1.16,3,00:00:00:1a:01:10,00000000001a0110
26_1_15,10.26.1.15,3,00:00:00:1a:01:0f,00000000001a010f
26_1_14,10.26.1.14,3,00:00:00:1a:01:0e,00000000001a010e
26_1_13,10.26.1.13,3,00:00:00:1a:01:0d,00000000001a010d
26_1_12,10.26.1.12,3,00:00:00:1a:01:0c,00000000001a010c
26_1_11,10.26.1.11,3,00:00:00:1a:01:0b,00000000001a010b
26_1_10,10.26.1.10,3,00:00:00:1a:01:0a,00000000001a010a
26_7_9,10.26.7.9,3,00:00:00:1a:07:09,00000000001a0709
26_7_8,10.26.7.8,3,00:00:00:1a:07:08,00000000001a0708
28_2_8,10.28.2.8,3,00:00:00:1c:02:08,00000000001c0208
28_2_9,10.28.2.9,3,00:00:00:1c:02:09,00000000001c0209
28_2_6,10.28.2.6,3,00:00:00:1c:02:06,00000000001c0206
28_2_7,10.28.2.7,3,00:00:00:1c:02:07,00000000001c0207
28_2_4,10.28.2.4,3,00:00:00:1c:02:04,00000000001c0204
28_2_5,10.28.2.5,3,00:00:00:1c:02:05,00000000001c0205
28_2_2,10.28.2.2,3,00:00:00:1c:02:02,00000000001c0202
13_0_4,10.13.0.4,3,00:00:00:0d:00:04,00000000000d0004
13_0_5,10.13.0.5,3,00:00:00:0d:00:05,00000000000d0005
13_0_2,10.13.0.2,3,00:00:00:0d:00:02,00000000000d0002
13_0_3,10.13.0.3,3,00:00:00:0d:00:03,00000000000d0003
12_9_14,10.12.9.14,3,00:00:00:0c:09:0e,00000000000c090e
12_9_15,10.12.9.15,3,00:00:00:0c:09:0f,00000000000c090f
12_9_16,10.12.9.16,3,00:00:00:0c:09:10,00000000000c0910
12_9_17,10.12.9.17,3,00:00:00:0c:09:11,00000000000c0911
12_9_10,10.12.9.10,3,00:00:00:0c:09:0a,00000000000c090a
12_9_11,10.12.9.11,3,00:00:00:0c:09:0b,00000000000c090b
12_9_12,10.12.9.12,3,00:00:00:0c:09:0c,00000000000c090c
12_9_13,10.12.9.13,3,00:00:00:0c:09:0d,00000000000c090d
15_15_15,10.15.15.15,3,00:00:00:0f:0f:0f,00000000000f0f0f
15_15_14,10.15.15.14,3,00:00:00:0f:0f:0e,00000000000f0f0e
15_15_17,10.15.15.17,3,00:00:00:0f:0f:11,00000000000f0f11
15_15_16,10.15.15.16,3,00:00:00:0f:0f:10,00000000000f0f10
15_15_11,10.15.15.11,3,00:00:00:0f:0f:0b,00000000000f0f0b
15_15_10,10.15.15.10,3,00:00:00:0f:0f:0a,00000000000f0f0a
15_15_13,10.15.15.13,3,00:00:00:0f:0f:0d,00000000000f0f0d
15_15_12,10.15.15.12,3,00:00:00:0f:0f:0c,00000000000f0f0c
6_5_10,10.6.5.10,3,00:00:00:06:05:0a,000000000006050a
6_5_11,10.6.5.11,3,00:00:00:06:05:0b,000000000006050b
6_5_12,10.6.5.12,3,00:00:00:06:05:0c,000000000006050c
6_5_13,10.6.5.13,3,00:00:00:06:05:0d,000000000006050d
6_5_14,10.6.5.14,3,00:00:00:06:05:0e,000000000006050e
6_5_15,10.6.5.15,3,00:00:00:06:05:0f,000000000006050f
6_5_16,10.6.5.16,3,00:00:00:06:05:10,0000000000060510
6_5_17,10.6.5.17,3,00:00:00:06:05:11,0000000000060511
14_4_11,10.14.4.11,3,00:00:00:0e:04:0b,00000000000e040b
14_11_6,10.14.11.6,3,00:00:00:0e:0b:06,00000000000e0b06
14_4_13,10.14.4.13,3,00:00:00:0e:04:0d,00000000000e040d
14_4_12,10.14.4.12,3,00:00:00:0e:04:0c,00000000000e040c
14_4_15,10.14.4.15,3,00:00:00:0e:04:0f,00000000000e040f
14_4_14,10.14.4.14,3,00:00:00:0e:04:0e,00000000000e040e
14_4_17,10.14.4.17,3,00:00:00:0e:04:11,00000000000e0411
0_8_4,10.0.8.4,3,00:00:00:00:08:04,0000000000000804
14_11_4,10.14.11.4,3,00:00:00:0e:0b:04,00000000000e0b04
18_14_7,10.18.14.7,3,00:00:00:12:0e:07,0000000000120e07
18_14_6,10.18.14.6,3,00:00:00:12:0e:06,0000000000120e06
18_14_5,10.18.14.5,3,00:00:00:12:0e:05,0000000000120e05
18_14_4,10.18.14.4,3,00:00:00:12:0e:04,0000000000120e04
18_14_3,10.18.14.3,3,00:00:00:12:0e:03,0000000000120e03
18_14_2,10.18.14.2,3,00:00:00:12:0e:02,0000000000120e02
9_13_9,10.9.13.9,3,00:00:00:09:0d:09,0000000000090d09
9_13_8,10.9.13.8,3,00:00:00:09:0d:08,0000000000090d08
9_13_7,10.9.13.7,3,00:00:00:09:0d:07,0000000000090d07
9_13_6,10.9.13.6,3,00:00:00:09:0d:06,0000000000090d06
9_13_5,10.9.13.5,3,00:00:00:09:0d:05,0000000000090d05
9_13_4,10.9.13.4,3,00:00:00:09:0d:04,0000000000090d04
9_13_3,10.9.13.3,3,00:00:00:09:0d:03,0000000000090d03
9_13_2,10.9.13.2,3,00:00:00:09:0d:02,0000000000090d02
18_14_9,10.18.14.9,3,00:00:00:12:0e:09,0000000000120e09
18_14_8,10.18.14.8,3,00:00:00:12:0e:08,0000000000120e08
3_0_8,10.3.0.8,3,00:00:00:03:00:08,0000000000030008
3_0_9,10.3.0.9,3,00:00:00:03:00:09,0000000000030009
17_5_17,10.17.5.17,3,00:00:00:11:05:11,0000000000110511
17_5_16,10.17.5.16,3,00:00:00:11:05:10,0000000000110510
17_5_15,10.17.5.15,3,00:00:00:11:05:0f,000000000011050f
17_5_14,10.17.5.14,3,00:00:00:11:05:0e,000000000011050e
17_5_13,10.17.5.13,3,00:00:00:11:05:0d,000000000011050d
17_5_12,10.17.5.12,3,00:00:00:11:05:0c,000000000011050c
17_5_11,10.17.5.11,3,00:00:00:11:05:0b,000000000011050b
17_5_10,10.17.5.10,3,00:00:00:11:05:0a,000000000011050a
14_6_13,10.14.6.13,3,00:00:00:0e:06:0d,00000000000e060d
14_6_12,10.14.6.12,3,00:00:00:0e:06:0c,00000000000e060c
14_6_11,10.14.6.11,3,00:00:00:0e:06:0b,00000000000e060b
14_6_10,10.14.6.10,3,00:00:00:0e:06:0a,00000000000e060a
14_6_17,10.14.6.17,3,00:00:00:0e:06:11,00000000000e0611
14_6_16,10.14.6.16,3,00:00:00:0e:06:10,00000000000e0610
14_6_15,10.14.6.15,3,00:00:00:0e:06:0f,00000000000e060f
14_6_14,10.14.6.14,3,00:00:00:0e:06:0e,00000000000e060e
3_0_2,10.3.0.2,3,00:00:00:03:00:02,0000000000030002
3_0_3,10.3.0.3,3,00:00:00:03:00:03,0000000000030003
12_10_15,10.12.10.15,3,00:00:00:0c:0a:0f,00000000000c0a0f
12_10_14,10.12.10.14,3,00:00:00:0c:0a:0e,00000000000c0a0e
12_10_17,10.12.10.17,3,00:00:00:0c:0a:11,00000000000c0a11
12_10_16,10.12.10.16,3,00:00:00:0c:0a:10,00000000000c0a10
12_10_11,10.12.10.11,3,00:00:00:0c:0a:0b,00000000000c0a0b
12_10_10,10.12.10.10,3,00:00:00:0c:0a:0a,00000000000c0a0a
12_10_13,10.12.10.13,3,00:00:00:0c:0a:0d,00000000000c0a0d
12_10_12,10.12.10.12,3,00:00:00:0c:0a:0c,00000000000c0a0c
12_12_13,10.12.12.13,3,00:00:00:0c:0c:0d,00000000000c0c0d
12_12_12,10.12.12.12,3,00:00:00:0c:0c:0c,00000000000c0c0c
12_12_11,10.12.12.11,3,00:00:00:0c:0c:0b,00000000000c0c0b
12_12_10,10.12.12.10,3,00:00:00:0c:0c:0a,00000000000c0c0a
12_12_17,10.12.12.17,3,00:00:00:0c:0c:11,00000000000c0c11
12_12_16,10.12.12.16,3,00:00:00:0c:0c:10,00000000000c0c10
12_12_15,10.12.12.15,3,00:00:00:0c:0c:0f,00000000000c0c0f
12_12_14,10.12.12.14,3,00:00:00:0c:0c:0e,00000000000c0c0e
6_7_12,10.6.7.12,3,00:00:00:06:07:0c,000000000006070c
6_7_13,10.6.7.13,3,00:00:00:06:07:0d,000000000006070d
6_7_10,10.6.7.10,3,00:00:00:06:07:0a,000000000006070a
6_7_11,10.6.7.11,3,00:00:00:06:07:0b,000000000006070b
6_7_16,10.6.7.16,3,00:00:00:06:07:10,0000000000060710
6_7_17,10.6.7.17,3,00:00:00:06:07:11,0000000000060711
6_7_14,10.6.7.14,3,00:00:00:06:07:0e,000000000006070e
6_7_15,10.6.7.15,3,00:00:00:06:07:0f,000000000006070f
18_7_6,10.18.7.6,3,00:00:00:12:07:06,0000000000120706
18_7_7,10.18.7.7,3,00:00:00:12:07:07,0000000000120707
18_7_4,10.18.7.4,3,00:00:00:12:07:04,0000000000120704
18_7_5,10.18.7.5,3,00:00:00:12:07:05,0000000000120705
17_12_8,10.17.12.8,3,00:00:00:11:0c:08,0000000000110c08
17_12_9,10.17.12.9,3,00:00:00:11:0c:09,0000000000110c09
14_8_15,10.14.8.15,3,00:00:00:0e:08:0f,00000000000e080f
14_8_14,10.14.8.14,3,00:00:00:0e:08:0e,00000000000e080e
14_8_17,10.14.8.17,3,00:00:00:0e:08:11,00000000000e0811
14_8_16,10.14.8.16,3,00:00:00:0e:08:10,00000000000e0810
14_8_11,10.14.8.11,3,00:00:00:0e:08:0b,00000000000e080b
14_8_10,10.14.8.10,3,00:00:00:0e:08:0a,00000000000e080a
14_8_13,10.14.8.13,3,00:00:00:0e:08:0d,00000000000e080d
14_8_12,10.14.8.12,3,00:00:00:0e:08:0c,00000000000e080c
30_3_8,10.30.3.8,3,00:00:00:1e:03:08,00000000001e0308
30_3_9,10.30.3.9,3,00:00:00:1e:03:09,00000000001e0309
20_7_9,10.20.7.9,3,00:00:00:14:07:09,0000000000140709
20_7_8,10.20.7.8,3,00:00:00:14:07:08,0000000000140708
20_7_3,10.20.7.3,3,00:00:00:14:07:03,0000000000140703
20_7_2,10.20.7.2,3,00:00:00:14:07:02,0000000000140702
20_7_7,10.20.7.7,3,00:00:00:14:07:07,0000000000140707
20_7_6,10.20.7.6,3,00:00:00:14:07:06,0000000000140706
20_7_5,10.20.7.5,3,00:00:00:14:07:05,0000000000140705
20_7_4,10.20.7.4,3,00:00:00:14:07:04,0000000000140704
28_15_3,10.28.15.3,3,00:00:00:1c:0f:03,00000000001c0f03
28_15_2,10.28.15.2,3,00:00:00:1c:0f:02,00000000001c0f02
28_15_5,10.28.15.5,3,00:00:00:1c:0f:05,00000000001c0f05
28_15_4,10.28.15.4,3,00:00:00:1c:0f:04,00000000001c0f04
28_15_7,10.28.15.7,3,00:00:00:1c:0f:07,00000000001c0f07
28_15_6,10.28.15.6,3,00:00:00:1c:0f:06,00000000001c0f06
28_15_9,10.28.15.9,3,00:00:00:1c:0f:09,00000000001c0f09
28_15_8,10.28.15.8,3,00:00:00:1c:0f:08,00000000001c0f08
5_12_2,10.5.12.2,3,00:00:00:05:0c:02,0000000000050c02
5_12_3,10.5.12.3,3,00:00:00:05:0c:03,0000000000050c03
6_8_11,10.6.8.11,3,00:00:00:06:08:0b,000000000006080b
6_8_10,10.6.8.10,3,00:00:00:06:08:0a,000000000006080a
5_12_6,10.5.12.6,3,00:00:00:05:0c:06,0000000000050c06
5_12_7,10.5.12.7,3,00:00:00:05:0c:07,0000000000050c07
5_12_4,10.5.12.4,3,00:00:00:05:0c:04,0000000000050c04
5_12_5,10.5.12.5,3,00:00:00:05:0c:05,0000000000050c05
5_12_8,10.5.12.8,3,00:00:00:05:0c:08,0000000000050c08
5_12_9,10.5.12.9,3,00:00:00:05:0c:09,0000000000050c09
3_13_12,10.3.13.12,3,00:00:00:03:0d:0c,0000000000030d0c
11_4_12,10.11.4.12,3,00:00:00:0b:04:0c,00000000000b040c
11_4_13,10.11.4.13,3,00:00:00:0b:04:0d,00000000000b040d
11_4_10,10.11.4.10,3,00:00:00:0b:04:0a,00000000000b040a
11_4_11,10.11.4.11,3,00:00:00:0b:04:0b,00000000000b040b
11_4_16,10.11.4.16,3,00:00:00:0b:04:10,00000000000b0410
11_4_17,10.11.4.17,3,00:00:00:0b:04:11,00000000000b0411
11_4_14,10.11.4.14,3,00:00:00:0b:04:0e,00000000000b040e
11_4_15,10.11.4.15,3,00:00:00:0b:04:0f,00000000000b040f
2_2_11,10.2.2.11,3,00:00:00:02:02:0b,000000000002020b
2_2_10,10.2.2.10,3,00:00:00:02:02:0a,000000000002020a
2_2_13,10.2.2.13,3,00:00:00:02:02:0d,000000000002020d
2_2_12,10.2.2.12,3,00:00:00:02:02:0c,000000000002020c
2_2_15,10.2.2.15,3,00:00:00:02:02:0f,000000000002020f
2_2_14,10.2.2.14,3,00:00:00:02:02:0e,000000000002020e
0_10_9,10.0.10.9,3,00:00:00:00:0a:09,0000000000000a09
2_2_16,10.2.2.16,3,00:00:00:02:02:10,0000000000020210
0_10_7,10.0.10.7,3,00:00:00:00:0a:07,0000000000000a07
0_10_6,10.0.10.6,3,00:00:00:00:0a:06,0000000000000a06
0_10_5,10.0.10.5,3,00:00:00:00:0a:05,0000000000000a05
0_10_4,10.0.10.4,3,00:00:00:00:0a:04,0000000000000a04
0_10_3,10.0.10.3,3,00:00:00:00:0a:03,0000000000000a03
0_10_2,10.0.10.2,3,00:00:00:00:0a:02,0000000000000a02
7_9_13,10.7.9.13,3,00:00:00:07:09:0d,000000000007090d
7_9_12,10.7.9.12,3,00:00:00:07:09:0c,000000000007090c
7_9_11,10.7.9.11,3,00:00:00:07:09:0b,000000000007090b
7_9_10,10.7.9.10,3,00:00:00:07:09:0a,000000000007090a
7_9_17,10.7.9.17,3,00:00:00:07:09:11,0000000000070911
7_9_16,10.7.9.16,3,00:00:00:07:09:10,0000000000070910
7_9_15,10.7.9.15,3,00:00:00:07:09:0f,000000000007090f
7_9_14,10.7.9.14,3,00:00:00:07:09:0e,000000000007090e
30_7_3,10.30.7.3,3,00:00:00:1e:07:03,00000000001e0703
26_2_2,10.26.2.2,3,00:00:00:1a:02:02,00000000001a0202
26_2_3,10.26.2.3,3,00:00:00:1a:02:03,00000000001a0203
26_2_4,10.26.2.4,3,00:00:00:1a:02:04,00000000001a0204
26_2_5,10.26.2.5,3,00:00:00:1a:02:05,00000000001a0205
26_2_6,10.26.2.6,3,00:00:00:1a:02:06,00000000001a0206
26_2_7,10.26.2.7,3,00:00:00:1a:02:07,00000000001a0207
26_2_8,10.26.2.8,3,00:00:00:1a:02:08,00000000001a0208
26_2_9,10.26.2.9,3,00:00:00:1a:02:09,00000000001a0209
24_7_7,10.24.7.7,3,00:00:00:18:07:07,0000000000180707
24_7_6,10.24.7.6,3,00:00:00:18:07:06,0000000000180706
24_7_5,10.24.7.5,3,00:00:00:18:07:05,0000000000180705
24_7_4,10.24.7.4,3,00:00:00:18:07:04,0000000000180704
24_7_3,10.24.7.3,3,00:00:00:18:07:03,0000000000180703
24_7_2,10.24.7.2,3,00:00:00:18:07:02,0000000000180702
24_7_9,10.24.7.9,3,00:00:00:18:07:09,0000000000180709
24_7_8,10.24.7.8,3,00:00:00:18:07:08,0000000000180708
25_7_14,10.25.7.14,3,00:00:00:19:07:0e,000000000019070e
25_7_15,10.25.7.15,3,00:00:00:19:07:0f,000000000019070f
25_7_16,10.25.7.16,3,00:00:00:19:07:10,0000000000190710
25_7_17,10.25.7.17,3,00:00:00:19:07:11,0000000000190711
25_7_10,10.25.7.10,3,00:00:00:19:07:0a,000000000019070a
25_7_11,10.25.7.11,3,00:00:00:19:07:0b,000000000019070b
25_7_12,10.25.7.12,3,00:00:00:19:07:0c,000000000019070c
25_7_13,10.25.7.13,3,00:00:00:19:07:0d,000000000019070d
11_0_16,10.11.0.16,3,00:00:00:0b:00:10,00000000000b0010
11_0_17,10.11.0.17,3,00:00:00:0b:00:11,00000000000b0011
11_0_14,10.11.0.14,3,00:00:00:0b:00:0e,00000000000b000e
11_0_15,10.11.0.15,3,00:00:00:0b:00:0f,00000000000b000f
11_0_12,10.11.0.12,3,00:00:00:0b:00:0c,00000000000b000c
11_0_13,10.11.0.13,3,00:00:00:0b:00:0d,00000000000b000d
11_0_10,10.11.0.10,3,00:00:00:0b:00:0a,00000000000b000a
11_0_11,10.11.0.11,3,00:00:00:0b:00:0b,00000000000b000b
17_12_16,10.17.12.16,3,00:00:00:11:0c:10,0000000000110c10
17_12_17,10.17.12.17,3,00:00:00:11:0c:11,0000000000110c11
17_12_14,10.17.12.14,3,00:00:00:11:0c:0e,0000000000110c0e
17_12_15,10.17.12.15,3,00:00:00:11:0c:0f,0000000000110c0f
17_12_12,10.17.12.12,3,00:00:00:11:0c:0c,0000000000110c0c
17_12_13,10.17.12.13,3,00:00:00:11:0c:0d,0000000000110c0d
17_12_10,10.17.12.10,3,00:00:00:11:0c:0a,0000000000110c0a
17_12_11,10.17.12.11,3,00:00:00:11:0c:0b,0000000000110c0b
22_14_6,10.22.14.6,3,00:00:00:16:0e:06,0000000000160e06
22_14_7,10.22.14.7,3,00:00:00:16:0e:07,0000000000160e07
22_14_4,10.22.14.4,3,00:00:00:16:0e:04,0000000000160e04
22_14_5,10.22.14.5,3,00:00:00:16:0e:05,0000000000160e05
22_14_2,10.22.14.2,3,00:00:00:16:0e:02,0000000000160e02
22_14_3,10.22.14.3,3,00:00:00:16:0e:03,0000000000160e03
22_14_8,10.22.14.8,3,00:00:00:16:0e:08,0000000000160e08
22_14_9,10.22.14.9,3,00:00:00:16:0e:09,0000000000160e09
11_2_10,10.11.2.10,3,00:00:00:0b:02:0a,00000000000b020a
17_10_15,10.17.10.15,3,00:00:00:11:0a:0f,0000000000110a0f
11_2_12,10.11.2.12,3,00:00:00:0b:02:0c,00000000000b020c
11_2_13,10.11.2.13,3,00:00:00:0b:02:0d,00000000000b020d
17_10_10,10.17.10.10,3,00:00:00:11:0a:0a,0000000000110a0a
11_2_15,10.11.2.15,3,00:00:00:0b:02:0f,00000000000b020f
17_10_12,10.17.10.12,3,00:00:00:11:0a:0c,0000000000110a0c
11_2_17,10.11.2.17,3,00:00:00:0b:02:11,00000000000b0211
22_0_7,10.22.0.7,3,00:00:00:16:00:07,0000000000160007
18_1_8,10.18.1.8,3,00:00:00:12:01:08,0000000000120108
11_8_14,10.11.8.14,3,00:00:00:0b:08:0e,00000000000b080e
18_1_9,10.18.1.9,3,00:00:00:12:01:09,0000000000120109
11_8_15,10.11.8.15,3,00:00:00:0b:08:0f,00000000000b080f
25_1_16,10.25.1.16,3,00:00:00:19:01:10,0000000000190110
25_1_17,10.25.1.17,3,00:00:00:19:01:11,0000000000190111
25_1_14,10.25.1.14,3,00:00:00:19:01:0e,000000000019010e
25_1_15,10.25.1.15,3,00:00:00:19:01:0f,000000000019010f
25_1_12,10.25.1.12,3,00:00:00:19:01:0c,000000000019010c
17_10_8,10.17.10.8,3,00:00:00:11:0a:08,0000000000110a08
25_1_10,10.25.1.10,3,00:00:00:19:01:0a,000000000019010a
25_1_11,10.25.1.11,3,00:00:00:19:01:0b,000000000019010b
18_1_7,10.18.1.7,3,00:00:00:12:01:07,0000000000120107
29_13_12,10.29.13.12,3,00:00:00:1d:0d:0c,00000000001d0d0c
29_13_13,10.29.13.13,3,00:00:00:1d:0d:0d,00000000001d0d0d
29_13_10,10.29.13.10,3,00:00:00:1d:0d:0a,00000000001d0d0a
29_13_11,10.29.13.11,3,00:00:00:1d:0d:0b,00000000001d0d0b
29_13_16,10.29.13.16,3,00:00:00:1d:0d:10,00000000001d0d10
29_13_17,10.29.13.17,3,00:00:00:1d:0d:11,00000000001d0d11
29_13_14,10.29.13.14,3,00:00:00:1d:0d:0e,00000000001d0d0e
23_12_17,10.23.12.17,3,00:00:00:17:0c:11,0000000000170c11
23_7_15,10.23.7.15,3,00:00:00:17:07:0f,000000000017070f
22_8_3,10.22.8.3,3,00:00:00:16:08:03,0000000000160803
22_8_5,10.22.8.5,3,00:00:00:16:08:05,0000000000160805
31_4_17,10.31.4.17,3,00:00:00:1f:04:11,00000000001f0411
1_4_8,10.1.4.8,3,00:00:00:01:04:08,0000000000010408
1_4_9,10.1.4.9,3,00:00:00:01:04:09,0000000000010409
1_4_2,10.1.4.2,3,00:00:00:01:04:02,0000000000010402
1_4_3,10.1.4.3,3,00:00:00:01:04:03,0000000000010403
1_4_4,10.1.4.4,3,00:00:00:01:04:04,0000000000010404
1_4_5,10.1.4.5,3,00:00:00:01:04:05,0000000000010405
1_4_6,10.1.4.6,3,00:00:00:01:04:06,0000000000010406
1_4_7,10.1.4.7,3,00:00:00:01:04:07,0000000000010407
23_12_12,10.23.12.12,3,00:00:00:17:0c:0c,0000000000170c0c
16_6_15,10.16.6.15,3,00:00:00:10:06:0f,000000000010060f
16_6_14,10.16.6.14,3,00:00:00:10:06:0e,000000000010060e
16_6_17,10.16.6.17,3,00:00:00:10:06:11,0000000000100611
16_6_16,10.16.6.16,3,00:00:00:10:06:10,0000000000100610
16_6_11,10.16.6.11,3,00:00:00:10:06:0b,000000000010060b
16_6_10,10.16.6.10,3,00:00:00:10:06:0a,000000000010060a
16_6_13,10.16.6.13,3,00:00:00:10:06:0d,000000000010060d
16_6_12,10.16.6.12,3,00:00:00:10:06:0c,000000000010060c
9_1_9,10.9.1.9,3,00:00:00:09:01:09,0000000000090109
9_1_8,10.9.1.8,3,00:00:00:09:01:08,0000000000090108
9_1_5,10.9.1.5,3,00:00:00:09:01:05,0000000000090105
9_1_4,10.9.1.4,3,00:00:00:09:01:04,0000000000090104
9_1_7,10.9.1.7,3,00:00:00:09:01:07,0000000000090107
9_1_6,10.9.1.6,3,00:00:00:09:01:06,0000000000090106
9_1_3,10.9.1.3,3,00:00:00:09:01:03,0000000000090103
9_1_2,10.9.1.2,3,00:00:00:09:01:02,0000000000090102
25_4_15,10.25.4.15,3,00:00:00:19:04:0f,000000000019040f
25_4_14,10.25.4.14,3,00:00:00:19:04:0e,000000000019040e
25_4_17,10.25.4.17,3,00:00:00:19:04:11,0000000000190411
25_4_16,10.25.4.16,3,00:00:00:19:04:10,0000000000190410
25_4_11,10.25.4.11,3,00:00:00:19:04:0b,000000000019040b
25_4_10,10.25.4.10,3,00:00:00:19:04:0a,000000000019040a
25_4_13,10.25.4.13,3,00:00:00:19:04:0d,000000000019040d
25_4_12,10.25.4.12,3,00:00:00:19:04:0c,000000000019040c
16_4_17,10.16.4.17,3,00:00:00:10:04:11,0000000000100411
16_4_16,10.16.4.16,3,00:00:00:10:04:10,0000000000100410
16_4_15,10.16.4.15,3,00:00:00:10:04:0f,000000000010040f
16_4_14,10.16.4.14,3,00:00:00:10:04:0e,000000000010040e
16_4_13,10.16.4.13,3,00:00:00:10:04:0d,000000000010040d
16_4_12,10.16.4.12,3,00:00:00:10:04:0c,000000000010040c
16_4_11,10.16.4.11,3,00:00:00:10:04:0b,000000000010040b
16_4_10,10.16.4.10,3,00:00:00:10:04:0a,000000000010040a
1_3_9,10.1.3.9,3,00:00:00:01:03:09,0000000000010309
1_3_8,10.1.3.8,3,00:00:00:01:03:08,0000000000010308
1_3_3,10.1.3.3,3,00:00:00:01:03:03,0000000000010303
1_3_2,10.1.3.2,3,00:00:00:01:03:02,0000000000010302
1_3_7,10.1.3.7,3,00:00:00:01:03:07,0000000000010307
1_3_6,10.1.3.6,3,00:00:00:01:03:06,0000000000010306
1_3_5,10.1.3.5,3,00:00:00:01:03:05,0000000000010305
1_3_4,10.1.3.4,3,00:00:00:01:03:04,0000000000010304
30_10_9,10.30.10.9,3,00:00:00:1e:0a:09,00000000001e0a09
30_10_8,10.30.10.8,3,00:00:00:1e:0a:08,00000000001e0a08
30_10_3,10.30.10.3,3,00:00:00:1e:0a:03,00000000001e0a03
30_10_2,10.30.10.2,3,00:00:00:1e:0a:02,00000000001e0a02
30_10_5,10.30.10.5,3,00:00:00:1e:0a:05,00000000001e0a05
30_10_4,10.30.10.4,3,00:00:00:1e:0a:04,00000000001e0a04
30_10_7,10.30.10.7,3,00:00:00:1e:0a:07,00000000001e0a07
30_10_6,10.30.10.6,3,00:00:00:1e:0a:06,00000000001e0a06
11_7_6,10.11.7.6,3,00:00:00:0b:07:06,00000000000b0706
12_10_3,10.12.10.3,3,00:00:00:0c:0a:03,00000000000c0a03
12_10_2,10.12.10.2,3,00:00:00:0c:0a:02,00000000000c0a02
12_10_5,10.12.10.5,3,00:00:00:0c:0a:05,00000000000c0a05
12_10_4,10.12.10.4,3,00:00:00:0c:0a:04,00000000000c0a04
12_10_7,10.12.10.7,3,00:00:00:0c:0a:07,00000000000c0a07
12_10_6,10.12.10.6,3,00:00:00:0c:0a:06,00000000000c0a06
12_10_9,10.12.10.9,3,00:00:00:0c:0a:09,00000000000c0a09
12_10_8,10.12.10.8,3,00:00:00:0c:0a:08,00000000000c0a08
16_2_11,10.16.2.11,3,00:00:00:10:02:0b,000000000010020b
16_2_10,10.16.2.10,3,00:00:00:10:02:0a,000000000010020a
16_2_13,10.16.2.13,3,00:00:00:10:02:0d,000000000010020d
16_2_12,10.16.2.12,3,00:00:00:10:02:0c,000000000010020c
16_2_15,10.16.2.15,3,00:00:00:10:02:0f,000000000010020f
16_2_14,10.16.2.14,3,00:00:00:10:02:0e,000000000010020e
16_2_17,10.16.2.17,3,00:00:00:10:02:11,0000000000100211
16_2_16,10.16.2.16,3,00:00:00:10:02:10,0000000000100210
16_0_13,10.16.0.13,3,00:00:00:10:00:0d,000000000010000d
16_0_12,10.16.0.12,3,00:00:00:10:00:0c,000000000010000c
16_0_11,10.16.0.11,3,00:00:00:10:00:0b,000000000010000b
16_0_10,10.16.0.10,3,00:00:00:10:00:0a,000000000010000a
16_0_17,10.16.0.17,3,00:00:00:10:00:11,0000000000100011
16_0_16,10.16.0.16,3,00:00:00:10:00:10,0000000000100010
16_0_15,10.16.0.15,3,00:00:00:10:00:0f,000000000010000f
16_0_14,10.16.0.14,3,00:00:00:10:00:0e,000000000010000e
6_7_8,10.6.7.8,3,00:00:00:06:07:08,0000000000060708
6_7_9,10.6.7.9,3,00:00:00:06:07:09,0000000000060709
6_7_2,10.6.7.2,3,00:00:00:06:07:02,0000000000060702
6_7_3,10.6.7.3,3,00:00:00:06:07:03,0000000000060703
6_7_4,10.6.7.4,3,00:00:00:06:07:04,0000000000060704
6_7_5,10.6.7.5,3,00:00:00:06:07:05,0000000000060705
6_7_6,10.6.7.6,3,00:00:00:06:07:06,0000000000060706
6_7_7,10.6.7.7,3,00:00:00:06:07:07,0000000000060707
24_12_10,10.24.12.10,3,00:00:00:18:0c:0a,0000000000180c0a
24_12_11,10.24.12.11,3,00:00:00:18:0c:0b,0000000000180c0b
24_12_12,10.24.12.12,3,00:00:00:18:0c:0c,0000000000180c0c
24_12_13,10.24.12.13,3,00:00:00:18:0c:0d,0000000000180c0d
24_12_14,10.24.12.14,3,00:00:00:18:0c:0e,0000000000180c0e
